"Date","Country","Population","New confirmed cases","New deaths","Total confirmed cases","Total deaths"
"2020-02-08","Denmark",5797446,0,0,0,0
"2020-02-08","Diamond Princess",3711,3,0,64,0
"2020-02-08","Dominican Republic",10627165,0,0,0,0
"2020-02-08","Ecuador",17084357,0,0,0,0
"2020-02-08","Egypt",98423595,0,0,0,0
"2020-02-08","Estonia",1320884,0,0,0,0
"2020-02-08","Finland",5518050,0,0,1,0
"2020-02-08","France",66987244,5,0,11,0
"2020-02-08","Georgia",3731000,0,0,0,0
"2020-02-08","Germany",82927922,1,0,13,0
"2020-02-08","Greece",10727668,0,0,0,0
"2020-02-08","Iceland",353574,0,0,0,0
"2020-02-08","India",1352617328,0,0,3,0
"2020-02-08","Indonesia",267663435,0,0,0,0
"2020-02-08","Iran",81800269,0,0,0,0
"2020-02-08","Iraq",38433600,0,0,0,0
"2020-02-08","Ireland",4853506,0,0,0,0
"2020-02-08","Israel",8883800,0,0,0,0
"2020-02-08","Italy",60431283,0,0,3,0
"2020-02-08","Japan",126529100,0,0,25,0
"2020-02-08","Kuwait",4137309,0,0,0,0
"2020-02-08","Lebanon",6848925,0,0,0,0
"2020-02-08","Lithuania",2789533,0,0,0,0
"2020-02-08","Luxembourg",607728,0,0,0,0
"2020-02-08","Malaysia",31528585,1,0,15,0
"2020-02-08","Mexico",126190788,0,0,0,0
"2020-02-08","Monaco",38682,0,0,0,0
"2020-02-08","Nepal",28087871,0,0,1,0
"2020-02-08","Netherlands",17231017,0,0,0,0
"2020-02-08","New Zealand",4885500,0,0,0,0
"2020-02-08","Nigeria",195874740,0,0,0,0
"2020-02-08","North Macedonia",2082958,0,0,0,0
"2020-02-08","Norway",5314336,0,0,0,0
"2020-02-08","Oman",4829483,0,0,0,0
"2020-02-08","Pakistan",212215030,0,0,0,0
"2020-02-08","Philippines",106651922,0,0,3,1
"2020-02-08","Qatar",2781677,0,0,0,0
"2020-02-08","Romania",19473936,0,0,0,0
"2020-02-08","Russia",144478050,0,0,2,0
"2020-02-08","San Marino",33785,0,0,0,0
"2020-02-08","Singapore",5638676,3,0,33,0
"2020-02-08","South Korea",51635256,0,0,24,0
"2020-02-08","Spain",46723749,0,0,1,0
"2020-02-08","Sri Lanka",21670000,0,0,1,0
"2020-02-08","Sweden",10183175,0,0,1,0
"2020-02-08","Switzerland",8516543,0,0,0,0
"2020-02-08","Taiwan",23780452,1,0,17,0
"2020-02-08","Thailand",69428524,7,0,32,0
"2020-02-08","United Arab Emirates",9630959,2,0,7,0
"2020-02-08","United Kingdom",66488991,0,0,3,0
"2020-02-08","United States of America",327167434,0,0,12,0
"2020-02-08","Vietnam",95540395,1,0,13,0
"2020-02-09","Afghanistan",37172386,0,0,0,0
"2020-02-09","Algeria",42228429,0,0,0,0
"2020-02-09","Armenia",2951776,0,0,0,0
"2020-02-09","Australia",24992369,0,0,14,0
"2020-02-09","Austria",8847037,0,0,0,0
"2020-02-09","Azerbaijan",9942334,0,0,0,0
"2020-02-09","Bahrain",1569439,0,0,0,0
"2020-02-09","Belarus",9485386,0,0,0,0
"2020-02-09","Belgium",11422068,0,0,1,0
"2020-02-09","Brazil",209469333,0,0,0,0
"2020-02-09","Cambodia",16249798,0,0,1,0
"2020-02-09","Canada",37058856,0,0,7,0
"2020-02-09","China",1392730000,2607,89,37232,812
"2020-02-09","Croatia",4089400,0,0,0,0
"2020-02-09","Czechia",0,0,0,0,0
"2020-02-09","Denmark",5797446,0,0,0,0
"2020-02-09","Diamond Princess",3711,0,0,64,0
"2020-02-09","Dominican Republic",10627165,0,0,0,0
"2020-02-09","Ecuador",17084357,0,0,0,0
"2020-02-09","Egypt",98423595,0,0,0,0
"2020-02-09","Estonia",1320884,0,0,0,0
"2020-02-09","Finland",5518050,0,0,1,0
"2020-02-09","France",66987244,0,0,11,0
"2020-02-09","Georgia",3731000,0,0,0,0
"2020-02-09","Germany",82927922,0,0,13,0
"2020-02-09","Greece",10727668,0,0,0,0
"2020-02-09","Iceland",353574,0,0,0,0
"2020-02-09","India",1352617328,0,0,3,0
"2020-02-09","Indonesia",267663435,0,0,0,0
"2020-02-09","Iran",81800269,0,0,0,0
"2020-02-09","Iraq",38433600,0,0,0,0
"2020-02-09","Ireland",4853506,0,0,0,0
"2020-02-09","Israel",8883800,0,0,0,0
"2020-02-09","Italy",60431283,0,0,3,0
"2020-02-09","Japan",126529100,0,0,25,0
"2020-02-09","Kuwait",4137309,0,0,0,0
"2020-02-09","Lebanon",6848925,0,0,0,0
"2020-02-09","Lithuania",2789533,0,0,0,0
"2020-02-09","Luxembourg",607728,0,0,0,0
"2020-02-09","Malaysia",31528585,1,0,16,0
"2020-02-09","Mexico",126190788,0,0,0,0
"2020-02-09","Monaco",38682,0,0,0,0
"2020-02-09","Nepal",28087871,0,0,1,0
"2020-02-09","Netherlands",17231017,0,0,0,0
"2020-02-09","New Zealand",4885500,0,0,0,0
"2020-02-09","Nigeria",195874740,0,0,0,0
"2020-02-09","North Macedonia",2082958,0,0,0,0
"2020-02-09","Norway",5314336,0,0,0,0
"2020-02-09","Oman",4829483,0,0,0,0
"2020-02-09","Pakistan",212215030,0,0,0,0
"2020-02-09","Philippines",106651922,0,0,3,1
"2020-02-09","Qatar",2781677,0,0,0,0
"2020-02-09","Romania",19473936,0,0,0,0
"2020-02-09","Russia",144478050,0,0,2,0
"2020-02-09","San Marino",33785,0,0,0,0
"2020-02-09","Singapore",5638676,7,0,40,0
"2020-02-09","South Korea",51635256,1,0,25,0
"2020-02-09","Spain",46723749,0,0,1,0
"2020-02-09","Sri Lanka",21670000,0,0,1,0
"2020-02-09","Sweden",10183175,0,0,1,0
"2020-02-09","Switzerland",8516543,0,0,0,0
"2020-02-09","Taiwan",23780452,1,0,18,0
"2020-02-09","Thailand",69428524,0,0,32,0
"2020-02-09","United Arab Emirates",9630959,0,0,7,0
"2020-02-09","United Kingdom",66488991,1,0,4,0
"2020-02-09","United States of America",327167434,0,0,12,0
"2020-02-09","Vietnam",95540395,1,0,14,0
"2020-02-10","Afghanistan",37172386,0,0,0,0
"2020-02-10","Algeria",42228429,0,0,0,0
"2020-02-10","Armenia",2951776,0,0,0,0
"2020-02-10","Australia",24992369,0,0,14,0
"2020-02-10","Austria",8847037,0,0,0,0
"2020-02-10","Azerbaijan",9942334,0,0,0,0
"2020-02-10","Bahrain",1569439,0,0,0,0
"2020-02-10","Belarus",9485386,0,0,0,0
"2020-02-10","Belgium",11422068,0,0,1,0
"2020-02-10","Brazil",209469333,0,0,0,0
"2020-02-10","Cambodia",16249798,0,0,1,0
"2020-02-10","Canada",37058856,0,0,7,0
"2020-02-10","China",1392730000,2974,97,40206,909
"2020-02-10","Croatia",4089400,0,0,0,0
"2020-02-10","Czechia",0,0,0,0,0
"2020-02-10","Denmark",5797446,0,0,0,0
"2020-02-10","Diamond Princess",3711,6,0,70,0
"2020-02-10","Dominican Republic",10627165,0,0,0,0
"2020-02-10","Ecuador",17084357,0,0,0,0
"2020-02-10","Egypt",98423595,0,0,0,0
"2020-02-10","Estonia",1320884,0,0,0,0
"2020-02-10","Finland",5518050,0,0,1,0
"2020-02-10","France",66987244,0,0,11,0
"2020-02-10","Georgia",3731000,0,0,0,0
"2020-02-10","Germany",82927922,0,0,13,0
"2020-02-10","Greece",10727668,0,0,0,0
"2020-02-10","Iceland",353574,0,0,0,0
"2020-02-10","India",1352617328,0,0,3,0
"2020-02-10","Indonesia",267663435,0,0,0,0
"2020-02-10","Iran",81800269,0,0,0,0
"2020-02-10","Iraq",38433600,0,0,0,0
"2020-02-10","Ireland",4853506,0,0,0,0
"2020-02-10","Israel",8883800,0,0,0,0
"2020-02-10","Italy",60431283,0,0,3,0
"2020-02-10","Japan",126529100,0,0,25,0
"2020-02-10","Kuwait",4137309,0,0,0,0
"2020-02-10","Lebanon",6848925,0,0,0,0
"2020-02-10","Lithuania",2789533,0,0,0,0
"2020-02-10","Luxembourg",607728,0,0,0,0
"2020-02-10","Malaysia",31528585,2,0,18,0
"2020-02-10","Mexico",126190788,0,0,0,0
"2020-02-10","Monaco",38682,0,0,0,0
"2020-02-10","Nepal",28087871,0,0,1,0
"2020-02-10","Netherlands",17231017,0,0,0,0
"2020-02-10","New Zealand",4885500,0,0,0,0
"2020-02-10","Nigeria",195874740,0,0,0,0
"2020-02-10","North Macedonia",2082958,0,0,0,0
"2020-02-10","Norway",5314336,0,0,0,0
"2020-02-10","Oman",4829483,0,0,0,0
"2020-02-10","Pakistan",212215030,0,0,0,0
"2020-02-10","Philippines",106651922,0,0,3,1
"2020-02-10","Qatar",2781677,0,0,0,0
"2020-02-10","Romania",19473936,0,0,0,0
"2020-02-10","Russia",144478050,0,0,2,0
"2020-02-10","San Marino",33785,0,0,0,0
"2020-02-10","Singapore",5638676,3,0,43,0
"2020-02-10","South Korea",51635256,2,0,27,0
"2020-02-10","Spain",46723749,1,0,2,0
"2020-02-10","Sri Lanka",21670000,0,0,1,0
"2020-02-10","Sweden",10183175,0,0,1,0
"2020-02-10","Switzerland",8516543,0,0,0,0
"2020-02-10","Taiwan",23780452,0,0,18,0
"2020-02-10","Thailand",69428524,0,0,32,0
"2020-02-10","United Arab Emirates",9630959,0,0,7,0
"2020-02-10","United Kingdom",66488991,0,0,4,0
"2020-02-10","United States of America",327167434,0,0,12,0
"2020-02-10","Vietnam",95540395,0,0,14,0
"2020-02-11","Afghanistan",37172386,0,0,0,0
"2020-02-11","Algeria",42228429,0,0,0,0
"2020-02-11","Armenia",2951776,0,0,0,0
"2020-02-11","Australia",24992369,0,0,14,0
"2020-02-11","Austria",8847037,0,0,0,0
"2020-02-11","Azerbaijan",9942334,0,0,0,0
"2020-02-11","Bahrain",1569439,0,0,0,0
"2020-02-11","Belarus",9485386,0,0,0,0
"2020-02-11","Belgium",11422068,0,0,1,0
"2020-02-11","Brazil",209469333,0,0,0,0
"2020-02-11","Cambodia",16249798,0,0,1,0
"2020-02-11","Canada",37058856,0,0,7,0
"2020-02-11","China",1392730000,2490,108,42696,1017
"2020-02-11","Croatia",4089400,0,0,0,0
"2020-02-11","Czechia",0,0,0,0,0
"2020-02-11","Denmark",5797446,0,0,0,0
"2020-02-11","Diamond Princess",3711,65,0,135,0
"2020-02-11","Dominican Republic",10627165,0,0,0,0
"2020-02-11","Ecuador",17084357,0,0,0,0
"2020-02-11","Egypt",98423595,0,0,0,0
"2020-02-11","Estonia",1320884,0,0,0,0
"2020-02-11","Finland",5518050,0,0,1,0
"2020-02-11","France",66987244,0,0,11,0
"2020-02-11","Georgia",3731000,0,0,0,0
"2020-02-11","Germany",82927922,0,0,13,0
"2020-02-11","Greece",10727668,0,0,0,0
"2020-02-11","Iceland",353574,0,0,0,0
"2020-02-11","India",1352617328,0,0,3,0
"2020-02-11","Indonesia",267663435,0,0,0,0
"2020-02-11","Iran",81800269,0,0,0,0
"2020-02-11","Iraq",38433600,0,0,0,0
"2020-02-11","Ireland",4853506,0,0,0,0
"2020-02-11","Israel",8883800,0,0,0,0
"2020-02-11","Italy",60431283,0,0,3,0
"2020-02-11","Japan",126529100,0,0,25,0
"2020-02-11","Kuwait",4137309,0,0,0,0
"2020-02-11","Lebanon",6848925,0,0,0,0
"2020-02-11","Lithuania",2789533,0,0,0,0
"2020-02-11","Luxembourg",607728,0,0,0,0
"2020-02-11","Malaysia",31528585,0,0,18,0
"2020-02-11","Mexico",126190788,0,0,0,0
"2020-02-11","Monaco",38682,0,0,0,0
"2020-02-11","Nepal",28087871,0,0,1,0
"2020-02-11","Netherlands",17231017,0,0,0,0
"2020-02-11","New Zealand",4885500,0,0,0,0
"2020-02-11","Nigeria",195874740,0,0,0,0
"2020-02-11","North Macedonia",2082958,0,0,0,0
"2020-02-11","Norway",5314336,0,0,0,0
"2020-02-11","Oman",4829483,0,0,0,0
"2020-02-11","Pakistan",212215030,0,0,0,0
"2020-02-11","Philippines",106651922,0,0,3,1
"2020-02-11","Qatar",2781677,0,0,0,0
"2020-02-11","Romania",19473936,0,0,0,0
"2020-02-11","Russia",144478050,0,0,2,0
"2020-02-11","San Marino",33785,0,0,0,0
"2020-02-11","Singapore",5638676,2,0,45,0
"2020-02-11","South Korea",51635256,1,0,28,0
"2020-02-11","Spain",46723749,0,0,2,0
"2020-02-11","Sri Lanka",21670000,0,0,1,0
"2020-02-11","Sweden",10183175,0,0,1,0
"2020-02-11","Switzerland",8516543,0,0,0,0
"2020-02-11","Taiwan",23780452,0,0,18,0
"2020-02-11","Thailand",69428524,0,0,32,0
"2020-02-11","United Arab Emirates",9630959,1,0,8,0
"2020-02-11","United Kingdom",66488991,4,0,8,0
"2020-02-11","United States of America",327167434,1,0,13,0
"2020-02-11","Vietnam",95540395,1,0,15,0
"2020-02-12","Afghanistan",37172386,0,0,0,0
"2020-02-12","Algeria",42228429,0,0,0,0
"2020-02-12","Armenia",2951776,0,0,0,0
"2020-02-12","Australia",24992369,0,0,14,0
"2020-02-12","Austria",8847037,0,0,0,0
"2020-02-12","Azerbaijan",9942334,0,0,0,0
"2020-02-12","Bahrain",1569439,0,0,0,0
"2020-02-12","Belarus",9485386,0,0,0,0
"2020-02-12","Belgium",11422068,0,0,1,0
"2020-02-12","Brazil",209469333,0,0,0,0
"2020-02-12","Cambodia",16249798,0,0,1,0
"2020-02-12","Canada",37058856,0,0,7,0
"2020-02-12","China",1392730000,2028,97,44724,1114
"2020-02-12","Croatia",4089400,0,0,0,0
"2020-02-12","Czechia",0,0,0,0,0
"2020-02-12","Denmark",5797446,0,0,0,0
"2020-02-12","Diamond Princess",3711,39,0,174,0
"2020-02-12","Dominican Republic",10627165,0,0,0,0
"2020-02-12","Ecuador",17084357,0,0,0,0
"2020-02-12","Egypt",98423595,0,0,0,0
"2020-02-12","Estonia",1320884,0,0,0,0
"2020-02-12","Finland",5518050,0,0,1,0
"2020-02-12","France",66987244,0,0,11,0
"2020-02-12","Georgia",3731000,0,0,0,0
"2020-02-12","Germany",82927922,2,0,15,0
"2020-02-12","Greece",10727668,0,0,0,0
"2020-02-12","Iceland",353574,0,0,0,0
"2020-02-12","India",1352617328,0,0,3,0
"2020-02-12","Indonesia",267663435,0,0,0,0
"2020-02-12","Iran",81800269,0,0,0,0
"2020-02-12","Iraq",38433600,0,0,0,0
"2020-02-12","Ireland",4853506,0,0,0,0
"2020-02-12","Israel",8883800,0,0,0,0
"2020-02-12","Italy",60431283,0,0,3,0
"2020-02-12","Japan",126529100,0,0,25,0
"2020-02-12","Kuwait",4137309,0,0,0,0
"2020-02-12","Lebanon",6848925,0,0,0,0
"2020-02-12","Lithuania",2789533,0,0,0,0
"2020-02-12","Luxembourg",607728,0,0,0,0
"2020-02-12","Malaysia",31528585,0,0,18,0
"2020-02-12","Mexico",126190788,0,0,0,0
"2020-02-12","Monaco",38682,0,0,0,0
"2020-02-12","Nepal",28087871,0,0,1,0
"2020-02-12","Netherlands",17231017,0,0,0,0
"2020-02-12","New Zealand",4885500,0,0,0,0
"2020-02-12","Nigeria",195874740,0,0,0,0
"2020-02-12","North Macedonia",2082958,0,0,0,0
"2020-02-12","Norway",5314336,0,0,0,0
"2020-02-12","Oman",4829483,0,0,0,0
"2020-02-12","Pakistan",212215030,0,0,0,0
"2020-02-12","Philippines",106651922,0,0,3,1
"2020-02-12","Qatar",2781677,0,0,0,0
"2020-02-12","Romania",19473936,0,0,0,0
"2020-02-12","Russia",144478050,0,0,2,0
"2020-02-12","San Marino",33785,0,0,0,0
"2020-02-12","Singapore",5638676,2,0,47,0
"2020-02-12","South Korea",51635256,0,0,28,0
"2020-02-12","Spain",46723749,0,0,2,0
"2020-02-12","Sri Lanka",21670000,0,0,1,0
"2020-02-12","Sweden",10183175,0,0,1,0
"2020-02-12","Switzerland",8516543,0,0,0,0
"2020-02-12","Taiwan",23780452,0,0,18,0
"2020-02-12","Thailand",69428524,1,0,33,0
"2020-02-12","United Arab Emirates",9630959,0,0,8,0
"2020-02-12","United Kingdom",66488991,0,0,8,0
"2020-02-12","United States of America",327167434,0,0,13,0
"2020-02-12","Vietnam",95540395,0,0,15,0
"2020-02-13","Afghanistan",37172386,0,0,0,0
"2020-02-13","Algeria",42228429,0,0,0,0
"2020-02-13","Armenia",2951776,0,0,0,0
"2020-02-13","Australia",24992369,0,0,14,0
"2020-02-13","Austria",8847037,0,0,0,0
"2020-02-13","Azerbaijan",9942334,0,0,0,0
"2020-02-13","Bahrain",1569439,0,0,0,0
"2020-02-13","Belarus",9485386,0,0,0,0
"2020-02-13","Belgium",11422068,0,0,1,0
"2020-02-13","Brazil",209469333,0,0,0,0
"2020-02-13","Cambodia",16249798,0,0,1,0
"2020-02-13","Canada",37058856,0,0,7,0
"2020-02-13","China",1392730000,15141,254,59865,1368
"2020-02-13","Croatia",4089400,0,0,0,0
"2020-02-13","Czechia",0,0,0,0,0
"2020-02-13","Denmark",5797446,0,0,0,0
"2020-02-13","Diamond Princess",3711,0,0,174,0
"2020-02-13","Dominican Republic",10627165,0,0,0,0
"2020-02-13","Ecuador",17084357,0,0,0,0
"2020-02-13","Egypt",98423595,0,0,0,0
"2020-02-13","Estonia",1320884,0,0,0,0
"2020-02-13","Finland",5518050,0,0,1,0
"2020-02-13","France",66987244,0,0,11,0
"2020-02-13","Georgia",3731000,0,0,0,0
"2020-02-13","Germany",82927922,0,0,15,0
"2020-02-13","Greece",10727668,0,0,0,0
"2020-02-13","Iceland",353574,0,0,0,0
"2020-02-13","India",1352617328,0,0,3,0
"2020-02-13","Indonesia",267663435,0,0,0,0
"2020-02-13","Iran",81800269,0,0,0,0
"2020-02-13","Iraq",38433600,0,0,0,0
"2020-02-13","Ireland",4853506,0,0,0,0
"2020-02-13","Israel",8883800,0,0,0,0
"2020-02-13","Italy",60431283,0,0,3,0
"2020-02-13","Japan",126529100,4,1,29,1
"2020-02-13","Kuwait",4137309,0,0,0,0
"2020-02-13","Lebanon",6848925,0,0,0,0
"2020-02-13","Lithuania",2789533,0,0,0,0
"2020-02-13","Luxembourg",607728,0,0,0,0
"2020-02-13","Malaysia",31528585,0,0,18,0
"2020-02-13","Mexico",126190788,0,0,0,0
"2020-02-13","Monaco",38682,0,0,0,0
"2020-02-13","Nepal",28087871,0,0,1,0
"2020-02-13","Netherlands",17231017,0,0,0,0
"2020-02-13","New Zealand",4885500,0,0,0,0
"2020-02-13","Nigeria",195874740,0,0,0,0
"2020-02-13","North Macedonia",2082958,0,0,0,0
"2020-02-13","Norway",5314336,0,0,0,0
"2020-02-13","Oman",4829483,0,0,0,0
"2020-02-13","Pakistan",212215030,0,0,0,0
"2020-02-13","Philippines",106651922,0,0,3,1
"2020-02-13","Qatar",2781677,0,0,0,0
"2020-02-13","Romania",19473936,0,0,0,0
"2020-02-13","Russia",144478050,0,0,2,0
"2020-02-13","San Marino",33785,0,0,0,0
"2020-02-13","Singapore",5638676,3,0,50,0
"2020-02-13","South Korea",51635256,0,0,28,0
"2020-02-13","Spain",46723749,0,0,2,0
"2020-02-13","Sri Lanka",21670000,0,0,1,0
"2020-02-13","Sweden",10183175,0,0,1,0
"2020-02-13","Switzerland",8516543,0,0,0,0
"2020-02-13","Taiwan",23780452,0,0,18,0
"2020-02-13","Thailand",69428524,0,0,33,0
"2020-02-13","United Arab Emirates",9630959,0,0,8,0
"2020-02-13","United Kingdom",66488991,1,0,9,0
"2020-02-13","United States of America",327167434,1,0,14,0
"2020-02-13","Vietnam",95540395,1,0,16,0
"2020-02-14","Afghanistan",37172386,0,0,0,0
"2020-02-14","Algeria",42228429,0,0,0,0
"2020-02-14","Armenia",2951776,0,0,0,0
"2020-02-14","Australia",24992369,1,0,15,0
"2020-02-14","Austria",8847037,0,0,0,0
"2020-02-14","Azerbaijan",9942334,0,0,0,0
"2020-02-14","Bahrain",1569439,0,0,0,0
"2020-02-14","Belarus",9485386,0,0,0,0
"2020-02-14","Belgium",11422068,0,0,1,0
"2020-02-14","Brazil",209469333,0,0,0,0
"2020-02-14","Cambodia",16249798,0,0,1,0
"2020-02-14","Canada",37058856,0,0,7,0
"2020-02-14","China",1392730000,4156,13,64021,1381
"2020-02-14","Croatia",4089400,0,0,0,0
"2020-02-14","Czechia",0,0,0,0,0
"2020-02-14","Denmark",5797446,0,0,0,0
"2020-02-14","Diamond Princess",3711,47,0,221,0
"2020-02-14","Dominican Republic",10627165,0,0,0,0
"2020-02-14","Ecuador",17084357,0,0,0,0
"2020-02-14","Egypt",98423595,0,0,0,0
"2020-02-14","Estonia",1320884,0,0,0,0
"2020-02-14","Finland",5518050,0,0,1,0
"2020-02-14","France",66987244,0,0,11,0
"2020-02-14","Georgia",3731000,0,0,0,0
"2020-02-14","Germany",82927922,0,0,15,0
"2020-02-14","Greece",10727668,0,0,0,0
"2020-02-14","Iceland",353574,0,0,0,0
"2020-02-14","India",1352617328,0,0,3,0
"2020-02-14","Indonesia",267663435,0,0,0,0
"2020-02-14","Iran",81800269,0,0,0,0
"2020-02-14","Iraq",38433600,0,0,0,0
"2020-02-14","Ireland",4853506,0,0,0,0
"2020-02-14","Israel",8883800,0,0,0,0
"2020-02-14","Italy",60431283,0,0,3,0
"2020-02-14","Japan",126529100,1,0,30,1
"2020-02-14","Kuwait",4137309,0,0,0,0
"2020-02-14","Lebanon",6848925,0,0,0,0
"2020-02-14","Lithuania",2789533,0,0,0,0
"2020-02-14","Luxembourg",607728,0,0,0,0
"2020-02-14","Malaysia",31528585,1,0,19,0
"2020-02-14","Mexico",126190788,0,0,0,0
"2020-02-14","Monaco",38682,0,0,0,0
"2020-02-14","Nepal",28087871,0,0,1,0
"2020-02-14","Netherlands",17231017,0,0,0,0
"2020-02-14","New Zealand",4885500,0,0,0,0
"2020-02-14","Nigeria",195874740,0,0,0,0
"2020-02-14","North Macedonia",2082958,0,0,0,0
"2020-02-14","Norway",5314336,0,0,0,0
"2020-02-14","Oman",4829483,0,0,0,0
"2020-02-14","Pakistan",212215030,0,0,0,0
"2020-02-14","Philippines",106651922,0,0,3,1
"2020-02-14","Qatar",2781677,0,0,0,0
"2020-02-14","Romania",19473936,0,0,0,0
"2020-02-14","Russia",144478050,0,0,2,0
"2020-02-14","San Marino",33785,0,0,0,0
"2020-02-14","Singapore",5638676,8,0,58,0
"2020-02-14","South Korea",51635256,0,0,28,0
"2020-02-14","Spain",46723749,0,0,2,0
"2020-02-14","Sri Lanka",21670000,0,0,1,0
"2020-02-14","Sweden",10183175,0,0,1,0
"2020-02-14","Switzerland",8516543,0,0,0,0
"2020-02-14","Taiwan",23780452,0,0,18,0
"2020-02-14","Thailand",69428524,0,0,33,0
"2020-02-14","United Arab Emirates",9630959,0,0,8,0
"2020-02-14","United Kingdom",66488991,0,0,9,0
"2020-02-14","United States of America",327167434,1,0,15,0
"2020-02-14","Vietnam",95540395,0,0,16,0
"2020-02-15","Afghanistan",37172386,0,0,0,0
"2020-02-15","Algeria",42228429,0,0,0,0
"2020-02-15","Armenia",2951776,0,0,0,0
"2020-02-15","Australia",24992369,0,0,15,0
"2020-02-15","Austria",8847037,0,0,0,0
"2020-02-15","Azerbaijan",9942334,0,0,0,0
"2020-02-15","Bahrain",1569439,0,0,0,0
"2020-02-15","Belarus",9485386,0,0,0,0
"2020-02-15","Belgium",11422068,0,0,1,0
"2020-02-15","Brazil",209469333,0,0,0,0
"2020-02-15","Cambodia",16249798,0,0,1,0
"2020-02-15","Canada",37058856,1,0,8,0
"2020-02-15","China",1392730000,2538,143,66559,1524
"2020-02-15","Croatia",4089400,0,0,0,0
"2020-02-15","Czechia",0,0,0,0,0
"2020-02-15","Denmark",5797446,0,0,0,0
"2020-02-15","Diamond Princess",3711,0,0,221,0
"2020-02-15","Dominican Republic",10627165,0,0,0,0
"2020-02-15","Ecuador",17084357,0,0,0,0
"2020-02-15","Egypt",98423595,1,0,1,0
"2020-02-15","Estonia",1320884,0,0,0,0
"2020-02-15","Finland",5518050,0,0,1,0
"2020-02-15","France",66987244,0,1,11,1
"2020-02-15","Georgia",3731000,0,0,0,0
"2020-02-15","Germany",82927922,0,0,15,0
"2020-02-15","Greece",10727668,0,0,0,0
"2020-02-15","Iceland",353574,0,0,0,0
"2020-02-15","India",1352617328,0,0,3,0
"2020-02-15","Indonesia",267663435,0,0,0,0
"2020-02-15","Iran",81800269,0,0,0,0
"2020-02-15","Iraq",38433600,0,0,0,0
"2020-02-15","Ireland",4853506,0,0,0,0
"2020-02-15","Israel",8883800,0,0,0,0
"2020-02-15","Italy",60431283,0,0,3,0
"2020-02-15","Japan",126529100,8,0,38,1
"2020-02-15","Kuwait",4137309,0,0,0,0
"2020-02-15","Lebanon",6848925,0,0,0,0
"2020-02-15","Lithuania",2789533,0,0,0,0
"2020-02-15","Luxembourg",607728,0,0,0,0
"2020-02-15","Malaysia",31528585,2,0,21,0
"2020-02-15","Mexico",126190788,0,0,0,0
"2020-02-15","Monaco",38682,0,0,0,0
"2020-02-15","Nepal",28087871,0,0,1,0
"2020-02-15","Netherlands",17231017,0,0,0,0
"2020-02-15","New Zealand",4885500,0,0,0,0
"2020-02-15","Nigeria",195874740,0,0,0,0
"2020-02-15","North Macedonia",2082958,0,0,0,0
"2020-02-15","Norway",5314336,0,0,0,0
"2020-02-15","Oman",4829483,0,0,0,0
"2020-02-15","Pakistan",212215030,0,0,0,0
"2020-02-15","Philippines",106651922,0,0,3,1
"2020-02-15","Qatar",2781677,0,0,0,0
"2020-02-15","Romania",19473936,0,0,0,0
"2020-02-15","Russia",144478050,0,0,2,0
"2020-02-15","San Marino",33785,0,0,0,0
"2020-02-15","Singapore",5638676,9,0,67,0
"2020-02-15","South Korea",51635256,0,0,28,0
"2020-02-15","Spain",46723749,0,0,2,0
"2020-02-15","Sri Lanka",21670000,0,0,1,0
"2020-02-15","Sweden",10183175,0,0,1,0
"2020-02-15","Switzerland",8516543,0,0,0,0
"2020-02-15","Taiwan",23780452,0,0,18,0
"2020-02-15","Thailand",69428524,1,0,34,0
"2020-02-15","United Arab Emirates",9630959,0,0,8,0
"2020-02-15","United Kingdom",66488991,0,0,9,0
"2020-02-15","United States of America",327167434,0,0,15,0
"2020-02-15","Vietnam",95540395,0,0,16,0
"2020-02-16","Afghanistan",37172386,0,0,0,0
"2020-02-16","Algeria",42228429,0,0,0,0
"2020-02-16","Armenia",2951776,0,0,0,0
"2020-02-16","Australia",24992369,0,0,15,0
"2020-02-16","Austria",8847037,0,0,0,0
"2020-02-16","Azerbaijan",9942334,0,0,0,0
"2020-02-16","Bahrain",1569439,0,0,0,0
"2020-02-16","Belarus",9485386,0,0,0,0
"2020-02-16","Belgium",11422068,0,0,1,0
"2020-02-16","Brazil",209469333,0,0,0,0
"2020-02-16","Cambodia",16249798,0,0,1,0
"2020-02-16","Canada",37058856,0,0,8,0
"2020-02-16","China",1392730000,2007,142,68566,1666
"2020-02-16","Croatia",4089400,0,0,0,0
"2020-02-16","Czechia",0,0,0,0,0
"2020-02-16","Denmark",5797446,0,0,0,0
"2020-02-16","Diamond Princess",3711,134,0,355,0
"2020-02-16","Dominican Republic",10627165,0,0,0,0
"2020-02-16","Ecuador",17084357,0,0,0,0
"2020-02-16","Egypt",98423595,0,0,1,0
"2020-02-16","Estonia",1320884,0,0,0,0
"2020-02-16","Finland",5518050,0,0,1,0
"2020-02-16","France",66987244,0,0,11,1
